text;label
A scalpel, or lancet, or bistoury, is a small and extremely sharp bladed instrument used for surgery, anatomical dissection, podiatry and various arts and crafts (called a hobby knife).;scalpel PIVOT,lancet CONTEXT,bistoury CONTEXT,small SIZE,blade COMPONENT,instrument CONTEXT,surgery TASK
Scalpels may be single-use disposable or re-usable.;Scalpels PIVOT
Re-usable scalpels can have permanently attached blades that can be sharpened or, more commonly, removable single-use blades.;scalpels PIVOT,blades COMPONENT
Disposable scalpels usually have a plastic handle with an extensible blade (like a utility knife) and are used once, then the entire instrument is discarded.;scalpels PIVOT,plastic MATERIAL,handle COMPONENT,blade COMPONENT,instrument CONTEXT
A small straight knife with a very sharp blade used for surgery, dissection and craftwork.;small SIZE,straight GEOMETRY,knife CONTEXT,blade COMPONENT,surgery TASK,dissection TASK
a thin straight surgical knife used in dissection and surgery.;thin GEOMETRY,straight GEOMETRY,knife CONTEXT,dissection TASK,surgery TASK
A scalpel is a knife with a short, thin, sharp blade.;scalpel PIVOT,knife CONTEXT,short SIZE,thin GEOMETRY,blade COMPONENT
a small straight thin-bladed knife used especially in surgery.;small SIZE,straight GEOMETRY,thin GEOMETRY,bladed COMPONENT,knife CONTEXT,surgery TASK
a small sharp knife used by a doctor for doing an operation.;small SIZE,knife CONTEXT
a small, light, usually straight knife used in surgical and anatomical operations and dissections.;small SIZE,light WEIGHT,straight GEOMETRY,knife CONTEXT,dissections TASK
A small straight knife with a thin sharp blade used in surgery and dissection.;small SIZE,straight GEOMETRY,knife COMPONENT,thin GEOMETRY,blade COMPONENT,surgery TASK,dissection TASK
A knife with a small, sharp, sometimes detachable blade, as used by a surgeon.;knife CONTEXT,small SIZE,blade COMPONENT
Scissors are hand-operated shearing tools.;Scissors PIVOT,tools CONTEXT
A pair of scissors consists of a pair of metal blades pivoted so that the sharpened edges slide against each other when the handles (bows) opposite to the pivot are closed.;scissors PIVOT,metal MATERIAL,blades COMPONENT,handles COMPONENT
Scissors are used for cutting various thin materials, such as paper, cardboard, metal foil, cloth, rope, and wire.;Scissors PIVOT,cutting TASK
A tool used for cutting thin material, consisting of two crossing blades attached at a pivot point in such a way that the blades slide across each other when the handles are closed.;tool CONTEXT,cutting TASK,thin GEOMETRY,blades COMPONENT,handles COMPONENT
an edge tool having two crossed pivoting blades.;tool CONTEXT,blades COMPONENT
Scissors are a small cutting tool with two sharp blades that are screwed together.;Scissors PIVOT,small SIZE,cutting TASK,tool CONTEXT,blades COMPONENT
You use scissors for cutting things such as paper and cloth.;scissors PIVOT,cutting TASK
a cutting instrument having two blades whose cutting edges slide past each other.;cutting TASK,instrument CONTEXT,blades COMPONENT
a tool for cutting paper, consisting of two blades joined in a cross that you open and shut like jaws.;tool CONTEXT,cutting TASK,blades COMPONENT,open TASK
(used with a singular or plural verb) a cutting instrument for paper, cloth, etc.;cutting TASK,instrument CONTEXT
consisting of two blades, each having a ring-shaped handle, that are so pivoted together that their sharp edges work one against the other (often used with pair of).;blades COMPONENT,ring GEOMETRY,handle COMPONENT
A cutting implement consisting of two blades joined by a swivel pin that allows the cutting edges to be opened and closed.;cutting TASK,implement CONTEXT,blades COMPONENT
An instrument used for cutting cloth, paper, and other material, consisting of two blades laid one on top of the other and fastened in the middle so as to allow them to be opened and closed by a thumb and finger inserted through rings on the end of their handles.;instrument CONTEXT,cutting TASK,blades COMPONENT,handles COMPONENT
A screw and a bolt (see "Differentiation between bolt and screw" below) are similar types of fastener typically made of metal and characterized by a helical ridge, called a "male thread" (external thread).;screw PIVOT,metal MATERIAL
Screws and bolts are used to fasten materials by the engagement of the screw thread with a similar "female thread" (internal thread) in the matching part.;Screws PIVOT,fasten TASK
A screw is a metal object similar to a nail, with a raised spiral line around it.;screw PIVOT,metal MATERIAL
a simple machine of the inclined plane type consisting of a spirally grooved solid cylinder and a correspondingly grooved hollow cylinder into which it fits.;solid HARDNESS,cylinder GEOMETRY
a thin pointed piece of metal that is used for fastening one thing to another.;thin GEOMETRY,metal MATERIAL,fastening TASK
You push and turn it with a screwdriver instead of hitting it with a hammer like a nail.;push TASK,turn TASK
A short, slender, sharp-pointed metal pin with a raised helical thread running round it and a slotted head, used to join things together by being rotated so that it pierces wood or other material and is held tightly in place.;short SIZE,slender GEOMETRY,metal MATERIAL,pin CONTEXT,round GEOMETRY
A screwdriver is a tool, manual or powered, used for driving screws.;screwdriver PIVOT,tool CONTEXT,driving TASK
A typical simple screwdriver has a handle and a shaft, ending in a tip the user puts into the screw head before turning the handle.;screwdriver PIVOT,handle COMPONENT,shaft COMPONENT,tip COMPONENT,turning TASK
Handles are typically wood, metal, or plastic and usually hexagonal, square, or oval in cross-section to improve grip and prevent the tool from rolling when set down.;wood MATERIAL,metal MATERIAL,plastic MATERIAL,hexagonal GEOMETRY,square GEOMETRY,oval GEOMETRY,tool CONTEXT
a hand tool for driving screws, has a tip that fits into the head of a screw.;tool CONTEXT,driving TASK,tip COMPONENT
A screwdriver is a tool that is used for turning screws.;screwdriver PIVOT,tool CONTEXT,turning TASK
a tool for turning screws.;tool CONTEXT,turning TASK
a hand tool for turning a screw, consisting of a handle attached to a long, narrow shank, usually of metal, which tapers and flattens out to a tip that fits into the slotted head of a screw.;tool CONTEXT,turning TASK,handle COMPONENT,long SIZE,narrow GEOMETRY,shank COMPONENT,metal MATERIAL,tip COMPONENT
A single piece of loose paper, which, when bound in a book or booklet, consists of two pages (one on the front and one on the back).;piece CONTEXT,paper MATERIAL
A spatula is a broad, flat, flexible blade used to mix, spread and lift material including foods, drugs, plaster and paints.;spatula PIVOT,broad GEOMETRY,flat GEOMETRY,flexible MATERIAL,blade COMPONENT,mix TASK,spread TASK,lift TASK
A kitchen utensil consisting of a flat surface attached to a long handle, used for turning, lifting, or stirring food.;utensil CONTEXT,flat GEOMETRY,surface COMPONENT,long SIZE,handle COMPONENT,turning TASK,lifting TASK,stirring TASK
a turner with a narrow flexible blade.;narrow GEOMETRY,flexible MATERIAL,blade COMPONENT
a flat thin implement used especially for spreading or mixing soft substances, scooping, or lifting.;flat GEOMETRY,thin GEOMETRY,implement CONTEXT,spreading TASK,mixing TASK,lifting TASK
a kitchen tool with a handle at one end and a wide flat part at the other for lifting hot foods or for spreading soft substances.;tool CONTEXT,handle COMPONENT,wide GEOMETRY,flat GEOMETRY,part COMPONENT,lifting TASK,spreading TASK
an implement with a broad, flat, usually flexible blade, used for blending foods or removing them from cooking utensils, mixing drugs, spreading plasters and paints, etc.;implement CONTEXT,broad GEOMETRY,flat GEOMETRY,flexible MATERIAL,blade COMPONENT,blending TASK,cooking TASK,mixing TASK,spreading TASK
A small implement having a straight handle and a broad, flexible blade that is used to mix or spread semiliquid substances: used a spatula to apply the joint compound.;small SIZE,implement CONTEXT,straight GEOMETRY,handle COMPONENT,broad GEOMETRY,flexible MATERIAL,blade COMPONENT,apply TASK
An implement with a broad, flat, blunt blade, used for mixing and spreading things, especially in cooking and painting.;implement CONTEXT,broad GEOMETRY,flat GEOMETRY,blade COMPONENT,mixing TASK,spreading TASK,cooking TASK,painting TASK
Sponge is a very light soft substance with lots of little holes in it, which can be either artificial or natural. It is used to clean things or as a soft layer.;Sponge PIVOT,light WEIGHT,soft HARDNESS,clean TASK
a piece of a soft artificial or natural substance that is used for taking liquid into itself, for cleaning things, or for washing yourself.;piece CONTEXT,soft HARDNESS,cleaning TASK,washing TASK
A spoon is a utensil consisting of a small shallow bowl (also known as a head), oval or round, at the end of a handle.;spoon PIVOT,utensil CONTEXT,small SIZE,bowl COMPONENT,oval GEOMETRY,round GEOMETRY,handle COMPONENT
Spoons are also used in food preparation to measure, mix, stir and toss ingredients and for serving food.;Spoons PIVOT,stir TASK,toss TASK
Present day spoons are made from metal (notably flat silver or silverware, plated or solid), wood, porcelain or plastic.;metal MATERIAL,solid HARDNESS,wood MATERIAL,porcelain MATERIAL,plastic MATERIAL
An implement for eating or serving, a scooped utensil whose long handle is straight, in contrast to a ladle.;implement CONTEXT,eating TASK,utensil CONTEXT,long SIZE,handle COMPONENT,straight GEOMETRY
a piece of cutlery with a shallow bowl-shaped container and a handle, used to stir or serve or take up food.;piece CONTEXT,handle COMPONENT,stir TASK
A spoon is an object used for eating, stirring, and serving food.;spoon PIVOT,eating TASK,stirring TASK
One end of it is shaped like a shallow bowl and it has a long handle.;long SIZE,handle COMPONENT
an eating or cooking implement consisting of a small shallow bowl with a relatively long handle.;eating TASK,cooking TASK,implement CONTEXT,small SIZE,bowl COMPONENT,long SIZE,handle COMPONENT
an object used for eating soup and other liquid foods and for mixing and preparing food.;eating TASK,mixing TASK
a utensil for use in eating, stirring, measuring, ladling, etc., consisting of a small, shallow bowl with a handle.;utensil CONTEXT,eating TASK,stirring TASK,measuring TASK,small SIZE,bowl COMPONENT,handle COMPONENT
A utensil consisting of a small, shallow bowl on a handle, used in preparing, serving, or eating food.;utensil CONTEXT,small SIZE,bowl COMPONENT,handle COMPONENT,eating TASK
An implement consisting of a small, shallow oval or round bowl on a long handle, used for eating, stirring, and serving food.;implement CONTEXT,small SIZE,oval GEOMETRY,round GEOMETRY,bowl COMPONENT,long SIZE,handle COMPONENT,eating TASK,stirring TASK
A strawberry is a small red fruit which is soft and juicy and has tiny yellow seeds on its skin.;strawberry PIVOT,small SIZE,red COLOR,fruit CONTEXT,soft HARDNESS,tiny SIZE,yellow COLOR,seeds COMPONENT,skin COMPONENT
a small soft red fruit with a lot of very small seeds on its skin.;small SIZE,soft HARDNESS,red COLOR,fruit CONTEXT,skin COMPONENT
A sweet soft red fruit with a seed-studded surface.;soft HARDNESS,red COLOR,fruit CONTEXT
A syringe is a simple reciprocating pump consisting of a plunger (though in modern syringes, it is actually a piston) that fits tightly within a cylindrical tube called a barrel.;syringe PIVOT,pump CONTEXT,cylindrical GEOMETRY,tube CONTEXT,barrel COMPONENT
A device used for injecting or drawing fluids through a membrane.;injecting TASK,drawing TASK
a medical instrument used to inject or withdraw fluids.;instrument CONTEXT,inject TASK,withdraw TASK
A syringe is a small tube with a thin hollow needle at the end.;syringe PIVOT,small SIZE,tube CONTEXT,thin GEOMETRY,needle COMPONENT
Syringes are used for putting liquids into things and for taking liquids out, for example for injecting drugs or for taking blood from someone's body.;Syringes PIVOT,putting TASK,injecting TASK
a device that consists of a nozzle of varying length and a compressible rubber bulb and is used for injection or irrigation.;rubber MATERIAL,injection TASK
a needle fitted to a plastic tube, used for taking blood from your body or for putting medicine or drugs into it.;needle COMPONENT,plastic MATERIAL,tube CONTEXT,taking TASK,putting TASK
a small device consisting of a glass, metal, or hard rubber tube, narrowed at its outlet, and fitted with either a piston or a rubber bulb for drawing in a quantity of fluid or for ejecting fluid in a stream, for cleaning wounds, injecting fluids into the body, etc.;small SIZE,glass MATERIAL,metal MATERIAL,hard HARDNESS,rubber MATERIAL,tube CONTEXT,narrowed GEOMETRY,drawing TASK,ejecting TASK,cleaning TASK,injecting TASK
